 2.029591674E+01 0.000000000E+00 1.013823765E+00 0.000000000E+00 2.031928176E-02 7.835109570E-01 9.076771114E-01 5.320675768E+00 3.810388144E-08 9.377481588E-14
 2.070939547E+01 0.000000000E+00 1.013842316E+00 0.000000000E+00 2.031561656E-02 7.833993530E-01 9.076426549E-01 5.320874067E+00 3.369627479E-08 8.189216925E-14
 2.112421568E+01 0.000000000E+00 1.013730800E+00 0.000000000E+00 2.030866781E-02 7.831999023E-01 9.075632488E-01 5.320521467E+00 2.915715619E-08 6.999236885E-14
 2.154028621E+01 0.000000000E+00 1.013413345E+00 0.000000000E+00 2.028564012E-02 7.825590649E-01 9.072764109E-01 5.319695975E+00 2.487880282E-08 5.908101592E-14
 2.195751926E+01 0.000000000E+00 1.013000736E+00 0.000000000E+00 2.024490183E-02 7.814287685E-01 9.067639786E-01 5.319032436E+00 2.129583907E-08 5.017178683E-14
 2.237583044E+01 0.000000000E+00 1.012694935E+00 0.000000000E+00 2.020718426E-02 7.803761348E-01 9.062955634E-01 5.318800694E+00 1.881483735E-08 4.407371529E-14
 2.279513882E+01 0.000000000E+00 1.012553400E+00 0.000000000E+00 2.018650098E-02 7.797758829E-01 9.060648950E-01 5.318734218E+00 1.747915435E-08 4.073731277E-14
 2.321536690E+01 0.000000000E+00 1.012536690E+00 0.000000000E+00 2.017653909E-02 7.794103343E-01 9.060425147E-01 5.318712130E+00 1.694142944E-08 3.922612867E-14
 2.363644066E+01 0.000000000E+00 1.012658043E+00 0.000000000E+00 2.016661105E-02 7.788359680E-01 9.062646507E-01 5.318697656E+00 1.689942738E-08 3.868644283E-14
 2.405828956E+01 0.000000000E+00 1.013034056E+00 0.000000000E+00 2.015455175E-02 7.776205442E-01 9.071390339E-01 5.318108222E+00 1.722724784E-08 3.866556707E-14
 2.448084652E+01 0.000000000E+00 1.013647455E+00 0.000000000E+00 2.013762427E-02 7.755321707E-01 9.088188354E-01 5.316409137E+00 1.805771532E-08 3.933181608E-14
 2.490404789E+01 0.000000000E+00 1.014328722E+00 0.000000000E+00 2.010456042E-02 7.725513568E-01 9.108281709E-01 5.314111009E+00 2.016808165E-08 4.221345099E-14
 2.532783348E+01 0.000000000E+00 1.014974272E+00 0.000000000E+00 2.004859308E-02 7.687850067E-01 9.127426461E-01 5.311913165E+00 2.610423399E-08 5.211050670E-14
 2.575214649E+01 0.000000000E+00 1.015530968E+00 0.000000000E+00 1.997563460E-02 7.645599714E-01 9.144465610E-01 5.309872588E+00 4.375439914E-08 8.305176097E-14
 2.617693346E+01 0.000000000E+00 1.015769236E+00 0.000000000E+00 1.987946319E-02 7.598084246E-01 9.157345966E-01 5.307381614E+00 9.690730108E-08 1.759671475E-13
 2.660214428E+01 0.000000000E+00 1.015153436E+00 0.000000000E+00 1.971067330E-02 7.532569353E-01 9.158530596E-01 5.303820181E+00 2.185679470E-07 3.868553623E-13
 2.702773208E+01 0.000000000E+00 1.013719951E+00 0.000000000E+00 1.947279106E-02 7.450756936E-01 9.147327906E-01 5.299572816E+00 4.095284338E-07 7.195043818E-13
 2.745365325E+01 0.000000000E+00 1.012124026E+00 0.000000000E+00 1.924850899E-02 7.376024245E-01 9.133596701E-01 5.295205354E+00 6.470256621E-07 1.140209990E-12
 2.787986728E+01 0.000000000E+00 1.010585308E+00 0.000000000E+00 1.912724979E-02 7.333761792E-01 9.128385608E-01 5.288664593E+00 9.194688924E-07 1.625102407E-12
 2.830633678E+01 0.000000000E+00 1.008743976E+00 0.000000000E+00 1.919521513E-02 7.347468583E-01 9.143680069E-01 5.274620416E+00 1.221865485E-06 2.145084047E-12
 2.873302736E+01 0.000000000E+00 1.006545109E+00 0.000000000E+00 1.943201990E-02 7.410019996E-01 9.178278104E-01 5.253201175E+00 1.536129537E-06 2.671440992E-12
 2.915990758E+01 0.000000000E+00 1.004675759E+00 0.000000000E+00 1.980243388E-02 7.510019302E-01 9.228551854E-01 5.229155915E+00 1.804083867E-06 3.175106084E-12
 2.958694884E+01 0.000000000E+00 1.004676599E+00 0.000000000E+00 2.050180294E-02 7.698330312E-01 9.319978574E-01 5.203497592E+00 1.984495338E-06 3.603792950E-12
 3.001412531E+01 0.000000000E+00 1.007209174E+00 0.000000000E+00 2.166639490E-02 8.010146241E-01 9.465079212E-01 5.176518137E+00 2.106193917E-06 3.911906021E-12
 3.044141382E+01 0.000000000E+00 1.010753032E+00 0.000000000E+00 2.308969632E-02 8.394777485E-01 9.624833767E-01 5.151419712E+00 2.196289544E-06 4.094884398E-12
 3.086879379E+01 0.000000000E+00 1.013904595E+00 0.000000000E+00 2.451207390E-02 8.788927654E-01 9.760057742E-01 5.131527497E+00 2.246919989E-06 4.156492657E-12
 3.129624711E+01 0.000000000E+00 1.016307506E+00 0.000000000E+00 2.579269814E-02 9.151143145E-01 9.863964310E-01 5.116506945E+00 2.258816628E-06 4.121308955E-12
 3.172375801E+01 0.000000000E+00 1.017927742E+00 0.000000000E+00 2.685623684E-02 9.454620455E-01 9.941393605E-01 5.104656494E+00 2.250372175E-06 4.042377091E-12
 3.215131299E+01 0.000000000E+00 1.018813523E+00 0.000000000E+00 2.768576150E-02 9.692486245E-01 9.997177055E-01 5.094817941E+00 2.238938274E-06 3.958444923E-12
 3.257890065E+01 0.000000000E+00 1.019087078E+00 0.000000000E+00 2.830883020E-02 9.871533926E-01 1.003687933E+00 5.086092977E+00 2.226119846E-06 3.872707296E-12
 3.300651159E+01 0.000000000E+00 1.018942889E+00 0.000000000E+00 2.875959761E-02 1.000119285E+00 1.006457752E+00 5.078367218E+00 2.177482558E-06 3.730360548E-12
 3.343413827E+01 0.000000000E+00 1.018647002E+00 0.000000000E+00 2.904574224E-02 1.008464921E+00 1.008064521E+00 5.072839592E+00 2.064181656E-06 3.494327863E-12
 3.386177486E+01 0.000000000E+00 1.018398878E+00 0.000000000E+00 2.918092031E-02 1.012679293E+00 1.008543159E+00 5.070395580E+00 1.918501358E-06 3.219994636E-12
 3.428941708E+01 0.000000000E+00 1.018097210E+00 0.000000000E+00 2.916644955E-02 1.012928656E+00 1.007794636E+00 5.070772295E+00 1.788136081E-06 2.972107126E-12
 3.471706200E+01 0.000000000E+00 1.017387728E+00 0.000000000E+00 2.885498149E-02 1.005536567E+00 1.004346197E+00 5.075936434E+00 1.677674560E-06 2.760056111E-12
 3.514470789E+01 0.000000000E+00 1.016302264E+00 0.000000000E+00 2.804609086E-02 9.853887513E-01 9.960919758E-01 5.091523568E+00 1.556937300E-06 2.556813309E-12
 3.557235394E+01 0.000000000E+00 1.015405754E+00 0.000000000E+00 2.713299137E-02 9.623851193E-01 9.867361090E-01 5.111064409E+00 1.448715699E-06 2.391894712E-12
 3.600000000E+01 0.000000000E+00 1.014925573E+00 7.727196745E-05 2.658290644E-02 9.484533357E-01 9.810144907E-01 5.123465155E+00 1.387776723E-06 2.300751278E-12
