    8210    1  0.149E+00 0.936E-01 0.233E-01 0.595E-01 0.829E-01 0.576E-02 0.310E-01
    8220    1  0.142E+00 0.920E-01 0.229E-01 0.556E-01 0.799E-01 0.636E-02 0.311E-01
    8230    1  0.142E+00 0.923E-01 0.227E-01 0.578E-01 0.809E-01 0.640E-02 0.312E-01
    8240    1  0.144E+00 0.927E-01 0.230E-01 0.574E-01 0.825E-01 0.608E-02 0.315E-01
    8250    1  0.143E+00 0.914E-01 0.235E-01 0.569E-01 0.816E-01 0.556E-02 0.320E-01
    8260    1  0.145E+00 0.917E-01 0.242E-01 0.584E-01 0.823E-01 0.518E-02 0.332E-01
    8270    1  0.149E+00 0.924E-01 0.245E-01 0.588E-01 0.840E-01 0.498E-02 0.345E-01
    8280    1  0.149E+00 0.932E-01 0.240E-01 0.600E-01 0.836E-01 0.495E-02 0.350E-01
    8290    1  0.143E+00 0.905E-01 0.232E-01 0.554E-01 0.797E-01 0.527E-02 0.349E-01
    8300    1  0.139E+00 0.884E-01 0.225E-01 0.539E-01 0.780E-01 0.554E-02 0.341E-01
    8310    1  0.138E+00 0.887E-01 0.223E-01 0.543E-01 0.776E-01 0.566E-02 0.326E-01
    8320    1  0.136E+00 0.888E-01 0.226E-01 0.543E-01 0.764E-01 0.566E-02 0.310E-01
    8330    1  0.136E+00 0.894E-01 0.228E-01 0.561E-01 0.768E-01 0.555E-02 0.299E-01
    8340    1  0.142E+00 0.917E-01 0.230E-01 0.593E-01 0.806E-01 0.535E-02 0.294E-01
    8350    1  0.153E+00 0.949E-01 0.232E-01 0.635E-01 0.864E-01 0.513E-02 0.297E-01
    8360    1  0.156E+00 0.957E-01 0.236E-01 0.635E-01 0.875E-01 0.511E-02 0.304E-01
    8370    1  0.150E+00 0.936E-01 0.236E-01 0.597E-01 0.837E-01 0.559E-02 0.308E-01
    8380    1  0.145E+00 0.925E-01 0.233E-01 0.579E-01 0.811E-01 0.612E-02 0.310E-01
    8390    1  0.141E+00 0.915E-01 0.229E-01 0.560E-01 0.796E-01 0.634E-02 0.310E-01
    8400    1  0.144E+00 0.923E-01 0.229E-01 0.580E-01 0.821E-01 0.615E-02 0.309E-01
    8410    1  0.144E+00 0.914E-01 0.233E-01 0.574E-01 0.819E-01 0.578E-02 0.314E-01
    8420    1  0.144E+00 0.906E-01 0.238E-01 0.569E-01 0.818E-01 0.535E-02 0.323E-01
    8430    1  0.148E+00 0.920E-01 0.245E-01 0.596E-01 0.832E-01 0.510E-02 0.336E-01
    8440    1  0.146E+00 0.919E-01 0.243E-01 0.584E-01 0.819E-01 0.502E-02 0.346E-01
    8450    1  0.144E+00 0.907E-01 0.235E-01 0.574E-01 0.806E-01 0.516E-02 0.351E-01
    8460    1  0.139E+00 0.883E-01 0.225E-01 0.540E-01 0.780E-01 0.542E-02 0.347E-01
    8470    1  0.139E+00 0.882E-01 0.221E-01 0.540E-01 0.780E-01 0.556E-02 0.335E-01
    8480    1  0.137E+00 0.886E-01 0.222E-01 0.548E-01 0.768E-01 0.561E-02 0.322E-01
    8490    1  0.136E+00 0.885E-01 0.225E-01 0.545E-01 0.766E-01 0.557E-02 0.308E-01
    8500    1  0.141E+00 0.908E-01 0.228E-01 0.591E-01 0.797E-01 0.543E-02 0.300E-01
    8510    1  0.146E+00 0.927E-01 0.231E-01 0.604E-01 0.827E-01 0.527E-02 0.299E-01
    8520    1  0.153E+00 0.942E-01 0.234E-01 0.634E-01 0.859E-01 0.514E-02 0.306E-01
    8530    1  0.152E+00 0.939E-01 0.237E-01 0.614E-01 0.848E-01 0.546E-02 0.316E-01
    8540    1  0.148E+00 0.929E-01 0.236E-01 0.593E-01 0.830E-01 0.590E-02 0.321E-01
    8550    1  0.143E+00 0.919E-01 0.233E-01 0.575E-01 0.806E-01 0.619E-02 0.324E-01
    8560    1  0.142E+00 0.911E-01 0.230E-01 0.555E-01 0.804E-01 0.616E-02 0.323E-01
    8570    1  0.144E+00 0.914E-01 0.231E-01 0.583E-01 0.815E-01 0.593E-02 0.323E-01
    8580    1  0.144E+00 0.901E-01 0.235E-01 0.567E-01 0.815E-01 0.556E-02 0.327E-01
    8590    1  0.147E+00 0.909E-01 0.241E-01 0.588E-01 0.827E-01 0.526E-02 0.336E-01
    8600    1  0.146E+00 0.917E-01 0.244E-01 0.593E-01 0.818E-01 0.510E-02 0.346E-01
    8610    1  0.144E+00 0.899E-01 0.238E-01 0.560E-01 0.802E-01 0.513E-02 0.353E-01
    8620    1  0.140E+00 0.887E-01 0.229E-01 0.559E-01 0.781E-01 0.532E-02 0.353E-01
    8630    1  0.140E+00 0.877E-01 0.221E-01 0.540E-01 0.781E-01 0.545E-02 0.345E-01
    8640    1  0.138E+00 0.880E-01 0.220E-01 0.541E-01 0.771E-01 0.554E-02 0.332E-01
    8650    1  0.134E+00 0.878E-01 0.223E-01 0.535E-01 0.752E-01 0.555E-02 0.319E-01
    8660    1  0.139E+00 0.894E-01 0.226E-01 0.568E-01 0.785E-01 0.550E-02 0.307E-01
    8670    1  0.146E+00 0.921E-01 0.230E-01 0.614E-01 0.822E-01 0.536E-02 0.301E-01
    8680    1  0.150E+00 0.926E-01 0.233E-01 0.617E-01 0.840E-01 0.524E-02 0.300E-01
    8690    1  0.150E+00 0.930E-01 0.235E-01 0.614E-01 0.841E-01 0.538E-02 0.305E-01
    8700    1  0.147E+00 0.926E-01 0.236E-01 0.592E-01 0.825E-01 0.571E-02 0.310E-01
    8710    1  0.147E+00 0.925E-01 0.235E-01 0.589E-01 0.824E-01 0.606E-02 0.309E-01
    8720    1  0.143E+00 0.914E-01 0.231E-01 0.579E-01 0.808E-01 0.612E-02 0.308E-01
    8730    1  0.143E+00 0.909E-01 0.230E-01 0.568E-01 0.811E-01 0.600E-02 0.306E-01
    8740    1  0.142E+00 0.901E-01 0.232E-01 0.571E-01 0.805E-01 0.576E-02 0.311E-01
    8750    1  0.144E+00 0.896E-01 0.237E-01 0.563E-01 0.812E-01 0.543E-02 0.321E-01
    8760    1  0.148E+00 0.913E-01 0.242E-01 0.607E-01 0.828E-01 0.522E-02 0.333E-01
    8770    1  0.144E+00 0.901E-01 0.241E-01 0.578E-01 0.805E-01 0.516E-02 0.345E-01
    8780    1  0.141E+00 0.887E-01 0.232E-01 0.555E-01 0.790E-01 0.524E-02 0.351E-01
    8790    1  0.136E+00 0.873E-01 0.222E-01 0.539E-01 0.762E-01 0.538E-02 0.349E-01
    8800    1  0.139E+00 0.874E-01 0.218E-01 0.532E-01 0.774E-01 0.545E-02 0.341E-01
    8810    1  0.137E+00 0.881E-01 0.220E-01 0.560E-01 0.767E-01 0.554E-02 0.333E-01
    8820    1  0.137E+00 0.882E-01 0.222E-01 0.549E-01 0.770E-01 0.553E-02 0.325E-01
    8830    1  0.143E+00 0.907E-01 0.227E-01 0.592E-01 0.806E-01 0.545E-02 0.314E-01
    8840    1  0.145E+00 0.913E-01 0.231E-01 0.600E-01 0.811E-01 0.533E-02 0.308E-01
    8850    1  0.149E+00 0.921E-01 0.234E-01 0.614E-01 0.835E-01 0.533E-02 0.307E-01
    8860    1  0.148E+00 0.922E-01 0.235E-01 0.608E-01 0.827E-01 0.562E-02 0.311E-01
    8870    1  0.147E+00 0.924E-01 0.236E-01 0.591E-01 0.826E-01 0.588E-02 0.312E-01
    8880    1  0.144E+00 0.915E-01 0.235E-01 0.579E-01 0.809E-01 0.608E-02 0.317E-01
    8890    1  0.143E+00 0.906E-01 0.230E-01 0.567E-01 0.807E-01 0.602E-02 0.308E-01
    8900    1  0.143E+00 0.904E-01 0.231E-01 0.576E-01 0.809E-01 0.589E-02 0.309E-01
    8910    1  0.143E+00 0.892E-01 0.233E-01 0.567E-01 0.806E-01 0.562E-02 0.316E-01
    8920    1  0.145E+00 0.900E-01 0.238E-01 0.583E-01 0.814E-01 0.538E-02 0.326E-01
    8930    1  0.142E+00 0.896E-01 0.241E-01 0.578E-01 0.797E-01 0.522E-02 0.339E-01
    8940    1  0.145E+00 0.892E-01 0.237E-01 0.580E-01 0.807E-01 0.522E-02 0.348E-01
    8950    1  0.141E+00 0.880E-01 0.226E-01 0.552E-01 0.784E-01 0.532E-02 0.352E-01
    8960    1  0.138E+00 0.867E-01 0.217E-01 0.539E-01 0.768E-01 0.542E-02 0.347E-01
    8970    1  0.136E+00 0.872E-01 0.217E-01 0.536E-01 0.761E-01 0.549E-02 0.339E-01
    8980    1  0.135E+00 0.873E-01 0.219E-01 0.540E-01 0.756E-01 0.555E-02 0.329E-01
    8990    1  0.140E+00 0.894E-01 0.224E-01 0.583E-01 0.786E-01 0.551E-02 0.321E-01
    9000    1  0.146E+00 0.911E-01 0.230E-01 0.603E-01 0.816E-01 0.541E-02 0.312E-01
    9010    1  0.147E+00 0.914E-01 0.234E-01 0.616E-01 0.822E-01 0.535E-02 0.309E-01
    9020    1  0.146E+00 0.911E-01 0.235E-01 0.591E-01 0.817E-01 0.552E-02 0.311E-01
    9030    1  0.148E+00 0.918E-01 0.234E-01 0.609E-01 0.828E-01 0.579E-02 0.314E-01
    9040    1  0.146E+00 0.921E-01 0.235E-01 0.584E-01 0.822E-01 0.601E-02 0.313E-01
    9050    1  0.144E+00 0.909E-01 0.234E-01 0.581E-01 0.812E-01 0.606E-02 0.310E-01
    9060    1  0.143E+00 0.906E-01 0.230E-01 0.581E-01 0.810E-01 0.593E-02 0.311E-01
    9070    1  0.143E+00 0.893E-01 0.232E-01 0.563E-01 0.806E-01 0.580E-02 0.314E-01
    9080    1  0.145E+00 0.895E-01 0.235E-01 0.587E-01 0.816E-01 0.549E-02 0.323E-01
    9090    1  0.144E+00 0.894E-01 0.240E-01 0.577E-01 0.803E-01 0.536E-02 0.335E-01
    9100    1  0.144E+00 0.890E-01 0.239E-01 0.588E-01 0.803E-01 0.526E-02 0.347E-01
    9110    1  0.141E+00 0.882E-01 0.232E-01 0.561E-01 0.788E-01 0.531E-02 0.358E-01
    9120    1  0.137E+00 0.868E-01 0.221E-01 0.545E-01 0.766E-01 0.539E-02 0.362E-01
    9130    1  0.137E+00 0.866E-01 0.215E-01 0.539E-01 0.762E-01 0.547E-02 0.361E-01
    9140    1  0.136E+00 0.871E-01 0.218E-01 0.540E-01 0.759E-01 0.553E-02 0.355E-01
    9150    1  0.138E+00 0.882E-01 0.221E-01 0.575E-01 0.773E-01 0.554E-02 0.347E-01
    9160    1  0.146E+00 0.906E-01 0.229E-01 0.600E-01 0.817E-01 0.547E-02 0.337E-01
    9170    1  0.145E+00 0.907E-01 0.234E-01 0.607E-01 0.812E-01 0.538E-02 0.328E-01
    9180    1  0.147E+00 0.910E-01 0.236E-01 0.604E-01 0.818E-01 0.547E-02 0.324E-01
    9190    1  0.145E+00 0.906E-01 0.236E-01 0.591E-01 0.811E-01 0.576E-02 0.321E-01
    9200    1  0.147E+00 0.918E-01 0.235E-01 0.607E-01 0.824E-01 0.596E-02 0.319E-01
    9210    1  0.146E+00 0.917E-01 0.236E-01 0.587E-01 0.822E-01 0.609E-02 0.316E-01
    9220    1  0.144E+00 0.905E-01 0.233E-01 0.583E-01 0.810E-01 0.599E-02 0.314E-01
    9230    1  0.144E+00 0.902E-01 0.232E-01 0.581E-01 0.811E-01 0.586E-02 0.317E-01
    9240    1  0.145E+00 0.891E-01 0.233E-01 0.577E-01 0.815E-01 0.567E-02 0.322E-01
    9250    1  0.146E+00 0.897E-01 0.238E-01 0.593E-01 0.817E-01 0.545E-02 0.331E-01
    9260    1  0.142E+00 0.884E-01 0.239E-01 0.573E-01 0.790E-01 0.539E-02 0.340E-01
    9270    1  0.142E+00 0.881E-01 0.235E-01 0.575E-01 0.794E-01 0.536E-02 0.350E-01
    9280    1  0.139E+00 0.873E-01 0.225E-01 0.554E-01 0.772E-01 0.539E-02 0.355E-01
    9290    1  0.138E+00 0.865E-01 0.217E-01 0.551E-01 0.767E-01 0.545E-02 0.353E-01
    9300    1  0.138E+00 0.869E-01 0.216E-01 0.548E-01 0.766E-01 0.550E-02 0.350E-01
    9310    1  0.136E+00 0.871E-01 0.219E-01 0.551E-01 0.758E-01 0.556E-02 0.343E-01
    9320    1  0.142E+00 0.893E-01 0.225E-01 0.591E-01 0.793E-01 0.551E-02 0.338E-01
    9330    1  0.147E+00 0.911E-01 0.233E-01 0.607E-01 0.818E-01 0.545E-02 0.331E-01
    9340    1  0.147E+00 0.907E-01 0.235E-01 0.613E-01 0.818E-01 0.544E-02 0.326E-01
    9350    1  0.146E+00 0.906E-01 0.235E-01 0.597E-01 0.816E-01 0.569E-02 0.325E-01
    9360    1  0.144E+00 0.904E-01 0.233E-01 0.594E-01 0.807E-01 0.597E-02 0.321E-01
    9370    1  0.148E+00 0.921E-01 0.234E-01 0.608E-01 0.831E-01 0.608E-02 0.319E-01
    9380    1  0.147E+00 0.915E-01 0.236E-01 0.596E-01 0.825E-01 0.609E-02 0.319E-01
    9390    1  0.146E+00 0.908E-01 0.233E-01 0.598E-01 0.821E-01 0.589E-02 0.321E-01
    9400    1  0.145E+00 0.898E-01 0.233E-01 0.582E-01 0.814E-01 0.579E-02 0.326E-01
    9410    1  0.145E+00 0.889E-01 0.235E-01 0.582E-01 0.812E-01 0.555E-02 0.330E-01
    9420    1  0.144E+00 0.890E-01 0.237E-01 0.589E-01 0.801E-01 0.550E-02 0.337E-01
    9430    1  0.141E+00 0.877E-01 0.235E-01 0.573E-01 0.786E-01 0.546E-02 0.346E-01
    9440    1  0.141E+00 0.876E-01 0.229E-01 0.570E-01 0.787E-01 0.543E-02 0.353E-01
    9450    1  0.137E+00 0.868E-01 0.221E-01 0.555E-01 0.766E-01 0.543E-02 0.363E-01
    9460    1  0.137E+00 0.863E-01 0.215E-01 0.545E-01 0.761E-01 0.549E-02 0.356E-01
    9470    1  0.137E+00 0.870E-01 0.217E-01 0.557E-01 0.762E-01 0.553E-02 0.353E-01
    9480    1  0.137E+00 0.877E-01 0.222E-01 0.568E-01 0.765E-01 0.556E-02 0.349E-01
    9490    1  0.147E+00 0.908E-01 0.230E-01 0.614E-01 0.819E-01 0.548E-02 0.344E-01
    9500    1  0.146E+00 0.909E-01 0.235E-01 0.607E-01 0.812E-01 0.546E-02 0.340E-01
    9510    1  0.148E+00 0.904E-01 0.235E-01 0.610E-01 0.821E-01 0.562E-02 0.335E-01
    9520    1  0.145E+00 0.900E-01 0.233E-01 0.596E-01 0.808E-01 0.595E-02 0.330E-01
    9530    1  0.145E+00 0.904E-01 0.231E-01 0.593E-01 0.812E-01 0.613E-02 0.325E-01
    9540    1  0.148E+00 0.922E-01 0.235E-01 0.615E-01 0.832E-01 0.610E-02 0.324E-01
    9550    1  0.147E+00 0.913E-01 0.237E-01 0.598E-01 0.827E-01 0.597E-02 0.328E-01
    9560    1  0.148E+00 0.909E-01 0.234E-01 0.605E-01 0.826E-01 0.580E-02 0.333E-01
    9570    1  0.144E+00 0.888E-01 0.233E-01 0.576E-01 0.804E-01 0.573E-02 0.336E-01
    9580    1  0.146E+00 0.885E-01 0.233E-01 0.584E-01 0.813E-01 0.555E-02 0.340E-01
    9590    1  0.141E+00 0.879E-01 0.234E-01 0.581E-01 0.784E-01 0.557E-02 0.349E-01
    9600    1  0.142E+00 0.872E-01 0.231E-01 0.571E-01 0.789E-01 0.550E-02 0.359E-01
    9610    1  0.139E+00 0.872E-01 0.225E-01 0.569E-01 0.778E-01 0.546E-02 0.367E-01
    9620    1  0.136E+00 0.863E-01 0.219E-01 0.546E-01 0.756E-01 0.546E-02 0.370E-01
    9630    1  0.137E+00 0.865E-01 0.216E-01 0.559E-01 0.764E-01 0.553E-02 0.369E-01
    9640    1  0.138E+00 0.874E-01 0.220E-01 0.570E-01 0.768E-01 0.557E-02 0.366E-01
    9650    1  0.143E+00 0.890E-01 0.227E-01 0.597E-01 0.797E-01 0.552E-02 0.361E-01
    9660    1  0.149E+00 0.915E-01 0.235E-01 0.617E-01 0.826E-01 0.547E-02 0.357E-01
    9670    1  0.145E+00 0.900E-01 0.235E-01 0.595E-01 0.803E-01 0.557E-02 0.350E-01
    9680    1  0.146E+00 0.899E-01 0.232E-01 0.606E-01 0.811E-01 0.587E-02 0.342E-01
    9690    1  0.144E+00 0.898E-01 0.229E-01 0.602E-01 0.805E-01 0.613E-02 0.336E-01
    9700    1  0.148E+00 0.914E-01 0.231E-01 0.615E-01 0.831E-01 0.615E-02 0.335E-01
    9710    1  0.149E+00 0.924E-01 0.237E-01 0.614E-01 0.837E-01 0.603E-02 0.339E-01
    9720    1  0.148E+00 0.912E-01 0.237E-01 0.602E-01 0.827E-01 0.587E-02 0.346E-01
    9730    1  0.147E+00 0.898E-01 0.233E-01 0.597E-01 0.817E-01 0.578E-02 0.349E-01
    9740    1  0.144E+00 0.879E-01 0.231E-01 0.576E-01 0.803E-01 0.566E-02 0.350E-01
    9750    1  0.144E+00 0.880E-01 0.233E-01 0.581E-01 0.799E-01 0.560E-02 0.351E-01
    9760    1  0.139E+00 0.872E-01 0.233E-01 0.571E-01 0.771E-01 0.562E-02 0.356E-01
    9770    1  0.140E+00 0.869E-01 0.227E-01 0.564E-01 0.783E-01 0.551E-02 0.367E-01
    9780    1  0.139E+00 0.873E-01 0.222E-01 0.582E-01 0.777E-01 0.548E-02 0.377E-01
    9790    1  0.138E+00 0.865E-01 0.217E-01 0.554E-01 0.764E-01 0.551E-02 0.377E-01
    9800    1  0.138E+00 0.867E-01 0.217E-01 0.565E-01 0.765E-01 0.556E-02 0.375E-01
    9810    1  0.138E+00 0.876E-01 0.224E-01 0.575E-01 0.765E-01 0.554E-02 0.373E-01
    9820    1  0.148E+00 0.904E-01 0.232E-01 0.613E-01 0.823E-01 0.547E-02 0.369E-01
    9830    1  0.148E+00 0.913E-01 0.236E-01 0.616E-01 0.819E-01 0.555E-02 0.366E-01
    9840    1  0.144E+00 0.892E-01 0.231E-01 0.590E-01 0.802E-01 0.577E-02 0.356E-01
    9850    1  0.145E+00 0.894E-01 0.228E-01 0.604E-01 0.804E-01 0.609E-02 0.342E-01
    9860    1  0.144E+00 0.897E-01 0.228E-01 0.593E-01 0.805E-01 0.619E-02 0.333E-01
    9870    1  0.151E+00 0.926E-01 0.235E-01 0.641E-01 0.847E-01 0.607E-02 0.335E-01
    9880    1  0.149E+00 0.922E-01 0.239E-01 0.608E-01 0.835E-01 0.596E-02 0.345E-01
    9890    1  0.147E+00 0.902E-01 0.234E-01 0.595E-01 0.818E-01 0.581E-02 0.350E-01
    9900    1  0.143E+00 0.882E-01 0.228E-01 0.578E-01 0.797E-01 0.574E-02 0.348E-01
    9910    1  0.147E+00 0.878E-01 0.230E-01 0.579E-01 0.814E-01 0.560E-02 0.343E-01
    9920    1  0.143E+00 0.881E-01 0.233E-01 0.592E-01 0.792E-01 0.566E-02 0.344E-01
    9930    1  0.139E+00 0.868E-01 0.230E-01 0.564E-01 0.773E-01 0.561E-02 0.351E-01
    9940    1  0.139E+00 0.869E-01 0.225E-01 0.572E-01 0.778E-01 0.552E-02 0.575E-01
    9950    1  0.137E+00 0.866E-01 0.220E-01 0.558E-01 0.761E-01 0.552E-02 0.370E-01
    9960    1  0.138E+00 0.866E-01 0.217E-01 0.574E-01 0.766E-01 0.554E-02 0.376E-01
    9970    1  0.140E+00 0.874E-01 0.220E-01 0.579E-01 0.775E-01 0.553E-02 0.425E-01
    9980    1  0.142E+00 0.886E-01 0.228E-01 0.592E-01 0.787E-01 0.547E-02 0.379E-01
    9990    1  0.149E+00 0.911E-01 0.234E-01 0.615E-01 0.827E-01 0.548E-02 0.379E-01
   10000    1  0.146E+00 0.901E-01 0.233E-01 0.599E-01 0.811E-01 0.571E-02 0.374E-01
   10010    1  0.144E+00 0.887E-01 0.228E-01 0.595E-01 0.799E-01 0.597E-02 0.359E-01
   10020    1  0.144E+00 0.891E-01 0.227E-01 0.601E-01 0.801E-01 0.618E-02 0.344E-01
   10030    1  0.147E+00 0.909E-01 0.231E-01 0.620E-01 0.824E-01 0.616E-02 0.341E-01
   10040    1  0.151E+00 0.926E-01 0.238E-01 0.624E-01 0.844E-01 0.599E-02 0.351E-01
   10050    1  0.148E+00 0.912E-01 0.237E-01 0.609E-01 0.827E-01 0.588E-02 0.363E-01
   10060    1  0.147E+00 0.892E-01 0.229E-01 0.589E-01 0.817E-01 0.573E-02 0.360E-01
   10070    1  0.145E+00 0.877E-01 0.227E-01 0.581E-01 0.804E-01 0.568E-02 0.707E-01
   10080    1  0.145E+00 0.879E-01 0.231E-01 0.585E-01 0.802E-01 0.564E-02 0.348E-01
   10090    1  0.141E+00 0.874E-01 0.232E-01 0.578E-01 0.780E-01 0.568E-02 0.348E-01
   10100    1  0.139E+00 0.868E-01 0.227E-01 0.572E-01 0.771E-01 0.560E-02 0.358E-01
   10110    1  0.139E+00 0.866E-01 0.223E-01 0.570E-01 0.773E-01 0.555E-02 0.370E-01
   10120    1  0.138E+00 0.867E-01 0.219E-01 0.576E-01 0.766E-01 0.553E-02 0.381E-01
   10130    1  0.140E+00 0.867E-01 0.219E-01 0.573E-01 0.771E-01 0.552E-02 0.387E-01
   10140    1  0.141E+00 0.877E-01 0.225E-01 0.581E-01 0.775E-01 0.544E-02 0.391E-01
   10150    1  0.143E+00 0.891E-01 0.231E-01 0.592E-01 0.793E-01 0.545E-02 0.394E-01
   10160    1  0.149E+00 0.908E-01 0.233E-01 0.609E-01 0.824E-01 0.562E-02 0.395E-01
   10170    1  0.143E+00 0.890E-01 0.229E-01 0.596E-01 0.794E-01 0.588E-02 0.391E-01
   10180    1  0.144E+00 0.883E-01 0.226E-01 0.598E-01 0.800E-01 0.609E-02 0.369E-01
   10190    1  0.145E+00 0.895E-01 0.229E-01 0.607E-01 0.807E-01 0.617E-02 0.358E-01
   10200    1  0.149E+00 0.915E-01 0.234E-01 0.624E-01 0.833E-01 0.607E-02 0.369E-01
   10210    1  0.151E+00 0.921E-01 0.239E-01 0.621E-01 0.843E-01 0.593E-02 0.378E-01
   10220    1  0.147E+00 0.900E-01 0.233E-01 0.600E-01 0.820E-01 0.579E-02 0.380E-01
   10230    1  0.146E+00 0.881E-01 0.227E-01 0.579E-01 0.808E-01 0.568E-02 0.371E-01
   10240    1  0.144E+00 0.875E-01 0.229E-01 0.581E-01 0.799E-01 0.566E-02 0.359E-01
   10250    1  0.142E+00 0.875E-01 0.232E-01 0.581E-01 0.787E-01 0.568E-02 0.354E-01
   10260    1  0.140E+00 0.872E-01 0.230E-01 0.585E-01 0.778E-01 0.570E-02 0.358E-01
   10270    1  0.138E+00 0.865E-01 0.225E-01 0.570E-01 0.767E-01 0.561E-02 0.372E-01
   10280    1  0.138E+00 0.862E-01 0.221E-01 0.570E-01 0.770E-01 0.557E-02 0.385E-01
   10290    1  0.138E+00 0.865E-01 0.220E-01 0.579E-01 0.763E-01 0.549E-02 0.396E-01
   10300    1  0.141E+00 0.870E-01 0.224E-01 0.577E-01 0.775E-01 0.543E-02 0.402E-01
   10310    1  0.142E+00 0.883E-01 0.230E-01 0.591E-01 0.783E-01 0.540E-02 0.410E-01
   10320    1  0.145E+00 0.893E-01 0.232E-01 0.590E-01 0.802E-01 0.554E-02 0.475E-01
   10330    1  0.146E+00 0.899E-01 0.231E-01 0.604E-01 0.811E-01 0.580E-02 0.400E-01
   10340    1  0.142E+00 0.881E-01 0.227E-01 0.590E-01 0.789E-01 0.600E-02 0.581E-01
   10350    1  0.145E+00 0.885E-01 0.227E-01 0.609E-01 0.807E-01 0.611E-02 0.362E-01
   10360    1  0.146E+00 0.900E-01 0.231E-01 0.615E-01 0.813E-01 0.609E-02 0.363E-01
   10370    1  0.150E+00 0.915E-01 0.236E-01 0.621E-01 0.836E-01 0.599E-02 0.377E-01
   10380    1  0.148E+00 0.906E-01 0.236E-01 0.604E-01 0.823E-01 0.584E-02 0.387E-01
   10390    1  0.148E+00 0.892E-01 0.229E-01 0.597E-01 0.822E-01 0.571E-02 0.383E-01
   10400    1  0.146E+00 0.880E-01 0.227E-01 0.590E-01 0.812E-01 0.568E-02 0.387E-01
   10410    1  0.143E+00 0.874E-01 0.230E-01 0.578E-01 0.794E-01 0.567E-02 0.359E-01
   10420    1  0.139E+00 0.871E-01 0.232E-01 0.581E-01 0.774E-01 0.572E-02 0.358E-01
   10430    1  0.138E+00 0.866E-01 0.229E-01 0.573E-01 0.766E-01 0.571E-02 0.369E-01
   10440    1  0.136E+00 0.859E-01 0.223E-01 0.572E-01 0.760E-01 0.561E-02 0.386E-01
   10450    1  0.139E+00 0.863E-01 0.222E-01 0.583E-01 0.772E-01 0.553E-02 0.401E-01
   10460    1  0.140E+00 0.868E-01 0.223E-01 0.580E-01 0.770E-01 0.540E-02 0.412E-01
   10470    1  0.140E+00 0.872E-01 0.227E-01 0.574E-01 0.771E-01 0.536E-02 0.421E-01
   10480    1  0.143E+00 0.881E-01 0.230E-01 0.586E-01 0.787E-01 0.547E-02 0.428E-01
   10490    1  0.146E+00 0.894E-01 0.230E-01 0.598E-01 0.810E-01 0.570E-02 0.427E-01
   10500    1  0.144E+00 0.890E-01 0.229E-01 0.598E-01 0.801E-01 0.593E-02 0.409E-01
   10510    1  0.141E+00 0.877E-01 0.226E-01 0.594E-01 0.785E-01 0.602E-02 0.386E-01
   10520    1  0.145E+00 0.886E-01 0.228E-01 0.607E-01 0.806E-01 0.605E-02 0.377E-01
   10530    1  0.147E+00 0.903E-01 0.232E-01 0.620E-01 0.820E-01 0.602E-02 0.387E-01
   10540    1  0.149E+00 0.911E-01 0.237E-01 0.617E-01 0.832E-01 0.591E-02 0.399E-01
   10550    1  0.147E+00 0.896E-01 0.233E-01 0.600E-01 0.822E-01 0.576E-02 0.401E-01
   10560    1  0.146E+00 0.887E-01 0.227E-01 0.593E-01 0.814E-01 0.568E-02 0.389E-01
   10570    1  0.144E+00 0.874E-01 0.227E-01 0.586E-01 0.801E-01 0.569E-02 0.394E-01
   10580    1  0.141E+00 0.873E-01 0.230E-01 0.579E-01 0.785E-01 0.572E-02 0.365E-01
   10590    1  0.137E+00 0.867E-01 0.230E-01 0.574E-01 0.762E-01 0.575E-02 0.370E-01
   10600    1  0.136E+00 0.862E-01 0.227E-01 0.576E-01 0.760E-01 0.570E-02 0.386E-01
   10610    1  0.138E+00 0.860E-01 0.223E-01 0.582E-01 0.769E-01 0.557E-02 0.403E-01
   10620    1  0.141E+00 0.867E-01 0.224E-01 0.591E-01 0.779E-01 0.541E-02 0.417E-01
   10630    1  0.140E+00 0.869E-01 0.226E-01 0.574E-01 0.772E-01 0.531E-02 0.429E-01
   10640    1  0.139E+00 0.869E-01 0.228E-01 0.567E-01 0.769E-01 0.539E-02 0.437E-01
   10650    1  0.142E+00 0.878E-01 0.229E-01 0.583E-01 0.785E-01 0.561E-02 0.436E-01
   10660    1  0.146E+00 0.894E-01 0.230E-01 0.607E-01 0.811E-01 0.583E-02 0.422E-01
   10670    1  0.144E+00 0.884E-01 0.228E-01 0.600E-01 0.798E-01 0.595E-02 0.398E-01
   10680    1  0.142E+00 0.875E-01 0.227E-01 0.596E-01 0.791E-01 0.595E-02 0.384E-01
   10690    1  0.144E+00 0.886E-01 0.228E-01 0.605E-01 0.805E-01 0.598E-02 0.385E-01
   10700    1  0.148E+00 0.904E-01 0.233E-01 0.623E-01 0.826E-01 0.592E-02 0.399E-01
   10710    1  0.148E+00 0.901E-01 0.236E-01 0.607E-01 0.824E-01 0.584E-02 0.406E-01
   10720    1  0.147E+00 0.890E-01 0.229E-01 0.594E-01 0.819E-01 0.574E-02 0.400E-01
   10730    1  0.145E+00 0.884E-01 0.226E-01 0.594E-01 0.808E-01 0.570E-02 0.385E-01
   10740    1  0.144E+00 0.873E-01 0.226E-01 0.584E-01 0.800E-01 0.569E-02 0.374E-01
